archetype,kind,instance,base_instance,difficulty,sub_class,perturbation_type,paradigm,model,run_label,success,total_tokens,input_tokens,output_tokens,tool_call_count,latency_s,iteration_overflow,error,source_file
D,clean,d-high-1,,high,boundary_inclusive_triple_bonus,,workflow,gpt-5.4-mini-2026-03-17,run1,True,900,830,70,9,3.6748345629966934,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-1,,high,boundary_inclusive_triple_bonus,,agent,gpt-5.4-mini-2026-03-17,run1,True,5552,5410,142,7,4.623210306002875,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-2,,high,no_action_over_limit_via_three_bonuses,,workflow,gpt-5.4-mini-2026-03-17,run1,True,900,830,70,9,3.887981617997866,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-2,,high,no_action_over_limit_via_three_bonuses,,agent,gpt-5.4-mini-2026-03-17,run1,False,5552,5410,142,7,3.176949560001958,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-3,,high,new_bonuses_apac_newlogo_strategic_regional_vp,,workflow,gpt-5.4-mini-2026-03-17,run1,True,913,842,71,9,3.994611521004117,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-3,,high,new_bonuses_apac_newlogo_strategic_regional_vp,,agent,gpt-5.4-mini-2026-03-17,run1,True,5596,5446,150,7,3.0696074509978644,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-4,,high,no_action_credit_hold_gate_dominates_full_chain,,workflow,gpt-5.4-mini-2026-03-17,run1,True,899,829,70,9,4.299207613999897,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-4,,high,no_action_credit_hold_gate_dominates_full_chain,,agent,gpt-5.4-mini-2026-03-17,run1,True,5546,5407,139,7,3.176003356005822,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-5,,high,precedence_P2_high_value_over_bracket,,workflow,gpt-5.4-mini-2026-03-17,run1,True,900,830,70,9,3.9944738289996167,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
D,clean,d-high-5,,high,precedence_P2_high_value_over_bracket,,agent,gpt-5.4-mini-2026-03-17,run1,True,5554,5410,144,7,3.206699856003979,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/d_validation_20260706_190207.json
E,clean,e-low-1,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,False,1388,1138,250,0,3.21585354799754,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-1,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,True,1141,1137,4,0,0.7007751740020467,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-2,,low,vague_eta,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1303,1067,236,0,2.0433321829987108,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-2,,low,vague_eta,,agent,gpt-5.4-mini-2026-03-17,run1,True,1088,1066,22,0,0.9924736409957404,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-3,,low,wrong_reference,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1325,1100,225,0,1.917533593994449,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-3,,low,wrong_reference,,agent,gpt-5.4-mini-2026-03-17,run1,False,1109,1099,10,0,0.8826057800033595,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-4,,low,obvious_multi_fail,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1350,1086,264,0,2.13134301899845,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-4,,low,obvious_multi_fail,,agent,gpt-5.4-mini-2026-03-17,run1,True,1095,1085,10,0,1.3031437269964954,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-5,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1343,1123,220,0,2.09179963600036,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-low-5,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,False,1144,1122,22,0,0.637739250996674,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-1,,med,no_eta_in_friendly_wrapping,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1339,1095,244,0,2.1129539140019915,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-1,,med,no_eta_in_friendly_wrapping,,agent,gpt-5.4-mini-2026-03-17,run1,False,1104,1094,10,0,1.0511505089962156,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-2,,med,scope_creep_plus_vague,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1365,1100,265,0,2.2413253449994954,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-2,,med,scope_creep_plus_vague,,agent,gpt-5.4-mini-2026-03-17,run1,True,1106,1099,7,0,0.6123096349983825,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-3,,med,compact_compliance,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1370,1115,255,0,2.154145950000384,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-3,,med,compact_compliance,,agent,gpt-5.4-mini-2026-03-17,run1,True,1118,1114,4,0,0.7102958480027155,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-4,,med,dismissive_plus_scope_creep,,workflow,gpt-5.4-mini-2026-03-17,run1,False,1328,1089,239,0,2.050983945999178,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-4,,med,dismissive_plus_scope_creep,,agent,gpt-5.4-mini-2026-03-17,run1,True,1102,1088,14,0,2.024362727999687,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-5,,med,stacked_subtle_fails,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1371,1118,253,0,2.3801741569986916,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-med-5,,med,stacked_subtle_fails,,agent,gpt-5.4-mini-2026-03-17,run1,True,1133,1117,16,0,0.8707766950028599,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-1,,high,boundary_pass_eta_window,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1383,1129,254,0,2.1998651959947892,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-1,,high,boundary_pass_eta_window,,agent,gpt-5.4-mini-2026-03-17,run1,False,1135,1128,7,0,0.7137862829986261,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-2,,high,boundary_needs_revision_two_fails,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1324,1100,224,0,2.458856134006055,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-2,,high,boundary_needs_revision_two_fails,,agent,gpt-5.4-mini-2026-03-17,run1,False,1115,1099,16,0,0.7176051819988061,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-3,,high,boundary_fail_three_fails,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1349,1090,259,0,2.458390628999041,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-3,,high,boundary_fail_three_fails,,agent,gpt-5.4-mini-2026-03-17,run1,True,1093,1089,4,0,0.715896226996847,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-4,,high,soft_scope_creep_at_renewal,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1369,1140,229,0,2.2525174870024784,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-4,,high,soft_scope_creep_at_renewal,,agent,gpt-5.4-mini-2026-03-17,run1,False,1155,1139,16,0,0.818179499998223,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-5,,high,looks_critical_actually_pass,,workflow,gpt-5.4-mini-2026-03-17,run1,True,1417,1187,230,0,1.946680021006614,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
E,clean,e-high-5,,high,looks_critical_actually_pass,,agent,gpt-5.4-mini-2026-03-17,run1,True,1202,1186,16,0,0.7137537349990453,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/e_validation_20260706_190259.json
F,clean,f-low-1,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2965,2775,190,1,3.879533820996585,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-1,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,True,6145,6028,117,1,2.704830552000203,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-2,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,False,2900,2728,172,2,2.683349200997327,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-2,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,False,5422,5371,51,1,2.7597436739961267,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-3,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2934,2728,206,2,3.0332269170030486,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-3,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,True,5788,5682,106,1,2.314396643996588,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-4,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2731,2627,104,1,2.3983397300034994,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-4,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,True,5373,5346,27,1,2.5402061109998613,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-5,,low,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2885,2727,158,2,2.8267329469963443,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-low-5,,low,,,agent,gpt-5.4-mini-2026-03-17,run1,True,5408,5367,41,1,1.8981038319980144,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-1,,med,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3264,2992,272,5,3.8666012339963345,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-1,,med,,,agent,gpt-5.4-mini-2026-03-17,run1,True,9092,8920,172,5,3.725876492993848,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-2,,med,read_conditional (plan-time-decidable branch on read results),,workflow,gpt-5.4-mini-2026-03-17,run1,False,3202,2834,368,3,4.861762135995377,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-2,,med,read_conditional (plan-time-decidable branch on read results),,agent,gpt-5.4-mini-2026-03-17,run1,True,9351,9170,181,2,4.884062867000466,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-3,,med,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3964,3444,520,11,5.526602921003359,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-3,,med,,,agent,gpt-5.4-mini-2026-03-17,run1,True,10254,9957,297,10,3.885236715999781,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-4,,med,,,workflow,gpt-5.4-mini-2026-03-17,run1,True,4828,4071,757,18,5.769691577996127,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-4,,med,,,agent,gpt-5.4-mini-2026-03-17,run1,True,12200,11697,503,18,5.173663766996469,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-5,,med,,,workflow,gpt-5.4-mini-2026-03-17,run1,False,3266,3089,177,2,3.1272017049996066,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-med-5,,med,,,agent,gpt-5.4-mini-2026-03-17,run1,False,62152,61220,932,18,11.120211237001058,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-1,,high,"novel (runtime-feedback, chained: two independent action outcomes)",,workflow,gpt-5.4-mini-2026-03-17,run1,False,3714,3272,442,7,5.465115571998467,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-1,,high,"novel (runtime-feedback, chained: two independent action outcomes)",,agent,gpt-5.4-mini-2026-03-17,run1,True,12809,12562,247,5,5.416846505999274,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-2,,high,"novel (runtime-feedback, no-action-on-failure)",,workflow,gpt-5.4-mini-2026-03-17,run1,False,3411,3057,354,5,9.254808801000763,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-2,,high,"novel (runtime-feedback, no-action-on-failure)",,agent,gpt-5.4-mini-2026-03-17,run1,True,9038,8921,117,2,3.3256588150034077,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-3,,high,canonical,,workflow,gpt-5.4-mini-2026-03-17,run1,False,7214,6309,905,11,9.428260998000042,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-3,,high,canonical,,agent,gpt-5.4-mini-2026-03-17,run1,False,24480,23520,960,15,8.564949572995829,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-4,,high,novel,,workflow,gpt-5.4-mini-2026-03-17,run1,False,6276,6013,263,3,3.8078169699947466,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-4,,high,novel,,agent,gpt-5.4-mini-2026-03-17,run1,True,15772,15524,248,6,5.648551058999146,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-5,,high,novel,,workflow,gpt-5.4-mini-2026-03-17,run1,False,3384,3052,332,5,4.400231225998141,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
F,clean,f-high-5,,high,novel,,agent,gpt-5.4-mini-2026-03-17,run1,True,15557,15378,179,4,6.593344872999296,,,data/results/final/gpt-5.4-mini-2026-03-17/run1/f_validation_20260706_190526.json
G,clean,g-low-1,,low,close_notify,,workflow,gpt-5.4-mini-2026-03-17,run1,False,2444,2187,257,2,4.775292063000961,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-1,,low,close_notify,,agent,gpt-5.4-mini-2026-03-17,run1,True,6028,5782,246,4,5.950097784996615,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-2,,low,blocked_close,,workflow,gpt-5.4-mini-2026-03-17,run1,False,2584,2269,315,3,4.17407044700667,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-2,,low,blocked_close,,agent,gpt-5.4-mini-2026-03-17,run1,True,6199,5859,340,4,5.932501898001647,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-3,,low,reassign_handover,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2496,2255,241,2,3.3718792329964344,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-3,,low,reassign_handover,,agent,gpt-5.4-mini-2026-03-17,run1,True,5934,5693,241,3,5.175491669004259,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-4,,low,opportunity_win,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2757,2443,314,4,4.5880279449993395,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-4,,low,opportunity_win,,agent,gpt-5.4-mini-2026-03-17,run1,True,4592,4316,276,3,4.354811872995924,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-5,,low,kickoff,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2699,2379,320,4,4.502533216997108,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-low-5,,low,kickoff,,agent,gpt-5.4-mini-2026-03-17,run1,True,3092,2828,264,3,3.2008655699974042,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-1,,med,account_sweep,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3078,2607,471,6,5.899807784000586,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-1,,med,account_sweep,,agent,gpt-5.4-mini-2026-03-17,run1,True,5758,5209,549,9,5.645222446000844,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-2,,med,bulk_reassign,,workflow,gpt-5.4-mini-2026-03-17,run1,True,2608,2253,355,2,3.9662226400032523,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-2,,med,bulk_reassign,,agent,gpt-5.4-mini-2026-03-17,run1,True,8200,7748,452,7,6.960468993995164,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-3,,med,mixed_blocked,,workflow,gpt-5.4-mini-2026-03-17,run1,False,2795,2469,326,4,4.801646422005433,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-3,,med,mixed_blocked,,agent,gpt-5.4-mini-2026-03-17,run1,True,5655,5228,427,5,5.665808757003106,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-4,,med,pipeline_update,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3266,2770,496,7,6.887617859996681,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-4,,med,pipeline_update,,agent,gpt-5.4-mini-2026-03-17,run1,True,5727,5237,490,8,5.816371995999361,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-5,,med,blocked_in_sweep,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3190,2781,409,6,5.874115899001481,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-med-5,,med,blocked_in_sweep,,agent,gpt-5.4-mini-2026-03-17,run1,True,14591,14168,423,6,10.441169165998872,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-1,,high,two_account_sweep,,workflow,gpt-5.4-mini-2026-03-17,run1,True,4588,3544,1044,15,10.896405368999694,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-1,,high,two_account_sweep,,agent,gpt-5.4-mini-2026-03-17,run1,True,4824,3930,894,13,5.8646084329957375,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-2,,high,capacity_rebalance,,workflow,gpt-5.4-mini-2026-03-17,run1,False,2855,2335,520,2,4.627259916000185,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-2,,high,capacity_rebalance,,agent,gpt-5.4-mini-2026-03-17,run1,False,10626,9623,1003,14,8.495600303001993,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-3,,high,mixed_discipline,,workflow,gpt-5.4-mini-2026-03-17,run1,True,3963,3151,812,10,8.851753962000657,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-3,,high,mixed_discipline,,agent,gpt-5.4-mini-2026-03-17,run1,True,11561,10795,766,9,8.845910516000004,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-4,,high,escalated_at_scale,,workflow,gpt-5.4-mini-2026-03-17,run1,False,3843,3068,775,9,8.18873723699653,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
G,clean,g-high-4,,high,escalated_at_scale,,agent,gpt-5.4-mini-2026-03-17,run1,False,10700,9497,1203,19,9.579194398000254,False,,data/results/final/gpt-5.4-mini-2026-03-17/run1/g_validation_20260706_190840.json
